ts,pair,open,high,low,close
2026-05-08 18:00:00+00:00,USD_JPY,156.627,156.672,156.556,156.646
2026-05-08 19:00:00+00:00,USD_JPY,156.646,156.704,156.599,156.699
2026-05-08 20:00:00+00:00,USD_JPY,156.699,156.717,156.614,156.69
2026-05-08 21:00:00+00:00,USD_JPY,156.689,156.746,156.592,156.694
2026-05-08 22:00:00+00:00,USD_JPY,156.695,156.769,156.674,156.729
2026-05-08 23:00:00+00:00,USD_JPY,156.73,156.758,156.649,156.676
2026-05-11 00:00:00+00:00,USD_JPY,156.432,156.731,156.415,156.725
2026-05-11 01:00:00+00:00,USD_JPY,156.726,156.957,156.726,156.895
2026-05-11 02:00:00+00:00,USD_JPY,156.895,156.898,156.831,156.864
2026-05-11 03:00:00+00:00,USD_JPY,156.864,157.06,156.831,156.937
2026-05-11 04:00:00+00:00,USD_JPY,156.937,157.096,156.923,157.092
2026-05-11 05:00:00+00:00,USD_JPY,157.092,157.149,157.053,157.142
2026-05-11 06:00:00+00:00,USD_JPY,157.142,157.174,157.09,157.155
2026-05-11 07:00:00+00:00,USD_JPY,157.155,157.16,157.09,157.124
2026-05-11 08:00:00+00:00,USD_JPY,157.125,157.147,157.067,157.134
2026-05-11 09:00:00+00:00,USD_JPY,157.134,157.148,156.989,156.998
2026-05-11 10:00:00+00:00,USD_JPY,156.997,157.135,156.99,157.122
2026-05-11 11:00:00+00:00,USD_JPY,157.122,157.145,156.949,157.088
2026-05-11 12:00:00+00:00,USD_JPY,157.087,157.145,157.071,157.143
2026-05-11 13:00:00+00:00,USD_JPY,157.143,157.161,157.083,157.142
2026-05-11 14:00:00+00:00,USD_JPY,157.142,157.147,157.07,157.12
2026-05-11 15:00:00+00:00,USD_JPY,157.12,157.139,157.062,157.115
2026-05-11 16:00:00+00:00,USD_JPY,157.113,157.127,156.997,157.035
2026-05-11 17:00:00+00:00,USD_JPY,157.037,157.096,156.979,157.0
2026-05-11 18:00:00+00:00,USD_JPY,157.0,157.072,156.983,157.046
2026-05-11 19:00:00+00:00,USD_JPY,157.046,157.162,157.034,157.158
2026-05-11 20:00:00+00:00,USD_JPY,157.158,157.211,157.104,157.111
2026-05-11 21:00:00+00:00,USD_JPY,157.111,157.209,157.093,157.205
2026-05-11 22:00:00+00:00,USD_JPY,157.205,157.266,157.2,157.242
2026-05-11 23:00:00+00:00,USD_JPY,157.24,157.27,157.203,157.218
2026-05-12 00:00:00+00:00,USD_JPY,157.149,157.167,157.03,157.098
2026-05-12 01:00:00+00:00,USD_JPY,157.098,157.203,157.096,157.192
2026-05-12 02:00:00+00:00,USD_JPY,157.192,157.244,157.182,157.238
2026-05-12 03:00:00+00:00,USD_JPY,157.239,157.433,157.237,157.42
2026-05-12 04:00:00+00:00,USD_JPY,157.42,157.584,157.375,157.536
2026-05-12 05:00:00+00:00,USD_JPY,157.535,157.652,157.529,157.586
2026-05-12 06:00:00+00:00,USD_JPY,157.586,157.639,157.547,157.611
2026-05-12 07:00:00+00:00,USD_JPY,157.611,157.638,157.55,157.584
2026-05-12 08:00:00+00:00,USD_JPY,157.584,157.749,156.732,157.311
2026-05-12 09:00:00+00:00,USD_JPY,157.311,157.527,157.058,157.513
2026-05-12 10:00:00+00:00,USD_JPY,157.513,157.568,157.391,157.505
2026-05-12 11:00:00+00:00,USD_JPY,157.507,157.657,157.49,157.617
2026-05-12 12:00:00+00:00,USD_JPY,157.617,157.665,157.54,157.562
2026-05-12 13:00:00+00:00,USD_JPY,157.562,157.615,157.494,157.56
2026-05-12 14:00:00+00:00,USD_JPY,157.56,157.607,157.501,157.572
2026-05-12 15:00:00+00:00,USD_JPY,157.572,157.647,157.517,157.553
2026-05-12 16:00:00+00:00,USD_JPY,157.553,157.667,157.483,157.651
2026-05-12 17:00:00+00:00,USD_JPY,157.65,157.7,157.574,157.623
2026-05-12 18:00:00+00:00,USD_JPY,157.623,157.752,157.61,157.71
2026-05-12 19:00:00+00:00,USD_JPY,157.71,157.764,157.675,157.752
2026-05-12 20:00:00+00:00,USD_JPY,157.752,157.754,157.681,157.693
2026-05-12 21:00:00+00:00,USD_JPY,157.694,157.724,157.586,157.592
2026-05-12 22:00:00+00:00,USD_JPY,157.592,157.638,157.52,157.635
2026-05-12 23:00:00+00:00,USD_JPY,157.635,157.655,157.592,157.602
2026-05-13 00:00:00+00:00,USD_JPY,157.592,157.639,157.517,157.551
2026-05-13 01:00:00+00:00,USD_JPY,157.549,157.617,157.532,157.599
2026-05-13 02:00:00+00:00,USD_JPY,157.599,157.675,157.562,157.669
2026-05-13 03:00:00+00:00,USD_JPY,157.67,157.767,157.632,157.709
2026-05-13 04:00:00+00:00,USD_JPY,157.709,157.778,157.561,157.651
2026-05-13 05:00:00+00:00,USD_JPY,157.651,157.726,157.6,157.656
2026-05-13 06:00:00+00:00,USD_JPY,157.655,157.686,157.624,157.679
2026-05-13 07:00:00+00:00,USD_JPY,157.68,157.75,157.67,157.717
2026-05-13 08:00:00+00:00,USD_JPY,157.717,157.736,157.684,157.685
2026-05-13 09:00:00+00:00,USD_JPY,157.685,157.787,157.684,157.771
2026-05-13 10:00:00+00:00,USD_JPY,157.771,157.842,157.676,157.832
2026-05-13 11:00:00+00:00,USD_JPY,157.834,157.844,157.751,157.808
2026-05-13 12:00:00+00:00,USD_JPY,157.808,157.896,157.784,157.837
2026-05-13 13:00:00+00:00,USD_JPY,157.837,157.856,157.781,157.814
2026-05-13 14:00:00+00:00,USD_JPY,157.814,157.837,157.744,157.766
2026-05-13 15:00:00+00:00,USD_JPY,157.766,157.891,157.754,157.845
2026-05-13 16:00:00+00:00,USD_JPY,157.846,157.863,157.758,157.774
2026-05-13 17:00:00+00:00,USD_JPY,157.774,157.894,157.758,157.862
2026-05-13 18:00:00+00:00,USD_JPY,157.862,157.876,157.776,157.837
2026-05-13 19:00:00+00:00,USD_JPY,157.836,157.861,157.746,157.856
2026-05-13 20:00:00+00:00,USD_JPY,157.856,157.923,157.833,157.921
2026-05-13 21:00:00+00:00,USD_JPY,157.921,157.924,157.856,157.892
2026-05-13 22:00:00+00:00,USD_JPY,157.892,157.901,157.838,157.873
2026-05-13 23:00:00+00:00,USD_JPY,157.871,157.902,157.86,157.87
2026-05-14 00:00:00+00:00,USD_JPY,157.8,157.863,157.628,157.805
2026-05-14 01:00:00+00:00,USD_JPY,157.813,157.846,157.793,157.808
2026-05-14 02:00:00+00:00,USD_JPY,157.807,157.861,157.777,157.855
2026-05-14 03:00:00+00:00,USD_JPY,157.855,157.873,157.808,157.851
2026-05-14 04:00:00+00:00,USD_JPY,157.851,157.919,157.847,157.912
2026-05-14 05:00:00+00:00,USD_JPY,157.912,157.949,157.885,157.921
2026-05-14 06:00:00+00:00,USD_JPY,157.922,157.994,157.919,157.969
2026-05-14 07:00:00+00:00,USD_JPY,157.969,157.973,157.514,157.867
2026-05-14 08:00:00+00:00,USD_JPY,157.868,157.945,157.865,157.906
2026-05-14 09:00:00+00:00,USD_JPY,157.906,157.917,157.808,157.845
2026-05-14 10:00:00+00:00,USD_JPY,157.844,157.937,157.82,157.915
2026-05-14 11:00:00+00:00,USD_JPY,157.915,157.948,157.853,157.9
2026-05-14 12:00:00+00:00,USD_JPY,157.9,157.929,157.885,157.912
2026-05-14 13:00:00+00:00,USD_JPY,157.912,157.942,157.875,157.933
2026-05-14 14:00:00+00:00,USD_JPY,157.933,157.977,157.911,157.973
2026-05-14 15:00:00+00:00,USD_JPY,157.973,157.992,157.904,157.972
2026-05-14 16:00:00+00:00,USD_JPY,157.972,158.169,157.305,157.909
2026-05-14 17:00:00+00:00,USD_JPY,157.91,158.155,157.844,158.155
2026-05-14 18:00:00+00:00,USD_JPY,158.155,158.192,158.078,158.087
2026-05-14 19:00:00+00:00,USD_JPY,158.087,158.202,158.08,158.168
2026-05-14 20:00:00+00:00,USD_JPY,158.168,158.2,158.135,158.193
2026-05-14 21:00:00+00:00,USD_JPY,158.191,158.203,158.17,158.185
2026-05-14 22:00:00+00:00,USD_JPY,158.185,158.382,158.17,158.356
2026-05-14 23:00:00+00:00,USD_JPY,158.354,158.419,158.344,158.375
2026-05-15 00:00:00+00:00,USD_JPY,158.301,158.362,158.245,158.317
2026-05-15 01:00:00+00:00,USD_JPY,158.317,158.391,158.293,158.374
2026-05-15 02:00:00+00:00,USD_JPY,158.374,158.437,158.322,158.38
2026-05-15 03:00:00+00:00,USD_JPY,158.38,158.515,158.324,158.47
2026-05-15 04:00:00+00:00,USD_JPY,158.468,158.563,158.424,158.528
2026-05-15 05:00:00+00:00,USD_JPY,158.528,158.588,158.443,158.524
2026-05-15 06:00:00+00:00,USD_JPY,158.524,158.532,158.476,158.486
2026-05-15 07:00:00+00:00,USD_JPY,158.487,158.521,158.476,158.516
2026-05-15 08:00:00+00:00,USD_JPY,158.516,158.646,158.516,158.611
2026-05-15 09:00:00+00:00,USD_JPY,158.611,158.675,158.431,158.433
2026-05-15 10:00:00+00:00,USD_JPY,158.433,158.483,158.351,158.448
2026-05-15 11:00:00+00:00,USD_JPY,158.444,158.577,158.403,158.562
2026-05-15 12:00:00+00:00,USD_JPY,158.562,158.603,158.464,158.512
2026-05-15 13:00:00+00:00,USD_JPY,158.513,158.534,158.293,158.367
2026-05-15 14:00:00+00:00,USD_JPY,158.367,158.586,158.359,158.57
2026-05-15 15:00:00+00:00,USD_JPY,158.57,158.582,158.509,158.574
2026-05-15 16:00:00+00:00,USD_JPY,158.572,158.741,158.532,158.686
2026-05-15 17:00:00+00:00,USD_JPY,158.686,158.741,158.592,158.592
2026-05-15 18:00:00+00:00,USD_JPY,158.592,158.745,158.551,158.696
2026-05-15 19:00:00+00:00,USD_JPY,158.696,158.733,158.664,158.707
2026-05-15 20:00:00+00:00,USD_JPY,158.707,158.729,158.643,158.729
2026-05-15 21:00:00+00:00,USD_JPY,158.729,158.75,158.704,158.705
2026-05-15 22:00:00+00:00,USD_JPY,158.703,158.784,158.694,158.772
2026-05-15 23:00:00+00:00,USD_JPY,158.77,158.842,158.731,158.771
2026-05-18 00:00:00+00:00,USD_JPY,158.551,158.732,158.53,158.66
2026-05-18 01:00:00+00:00,USD_JPY,158.66,158.813,158.647,158.789
2026-05-18 02:00:00+00:00,USD_JPY,158.79,158.881,158.762,158.85
2026-05-18 03:00:00+00:00,USD_JPY,158.852,158.953,158.803,158.932
2026-05-18 04:00:00+00:00,USD_JPY,158.932,158.951,158.866,158.932
2026-05-18 05:00:00+00:00,USD_JPY,158.932,158.946,158.889,158.912
2026-05-18 06:00:00+00:00,USD_JPY,158.912,159.056,158.905,159.035
2026-05-18 07:00:00+00:00,USD_JPY,159.035,159.071,158.815,158.982
2026-05-18 08:00:00+00:00,USD_JPY,158.983,158.999,158.904,158.947
2026-05-18 09:00:00+00:00,USD_JPY,158.947,158.952,158.838,158.893
2026-05-18 10:00:00+00:00,USD_JPY,158.893,158.983,158.806,158.92
2026-05-18 11:00:00+00:00,USD_JPY,158.92,158.932,158.791,158.827
2026-05-18 12:00:00+00:00,USD_JPY,158.827,158.933,158.825,158.932
2026-05-18 13:00:00+00:00,USD_JPY,158.932,158.951,158.897,158.929
2026-05-18 14:00:00+00:00,USD_JPY,158.927,158.957,158.684,158.835
2026-05-18 15:00:00+00:00,USD_JPY,158.835,158.843,158.613,158.69
2026-05-18 16:00:00+00:00,USD_JPY,158.689,158.783,158.647,158.746
2026-05-18 17:00:00+00:00,USD_JPY,158.746,158.916,158.731,158.841
2026-05-18 18:00:00+00:00,USD_JPY,158.841,158.939,158.8,158.832
2026-05-18 19:00:00+00:00,USD_JPY,158.832,158.944,158.774,158.934
2026-05-18 20:00:00+00:00,USD_JPY,158.934,158.949,158.887,158.915
2026-05-18 21:00:00+00:00,USD_JPY,158.915,159.077,158.913,159.075
2026-05-18 22:00:00+00:00,USD_JPY,159.075,159.081,158.809,158.885
2026-05-18 23:00:00+00:00,USD_JPY,158.883,158.883,158.74,158.845
2026-05-19 00:00:00+00:00,USD_JPY,158.758,158.799,158.715,158.73
2026-05-19 01:00:00+00:00,USD_JPY,158.73,158.83,158.73,158.827
2026-05-19 02:00:00+00:00,USD_JPY,158.827,158.869,158.801,158.868
2026-05-19 03:00:00+00:00,USD_JPY,158.869,159.019,158.858,159.011
2026-05-19 04:00:00+00:00,USD_JPY,159.011,159.028,158.889,158.981
2026-05-19 05:00:00+00:00,USD_JPY,158.981,159.005,158.947,158.962
2026-05-19 06:00:00+00:00,USD_JPY,158.964,158.989,158.928,158.957
2026-05-19 07:00:00+00:00,USD_JPY,158.956,159.005,158.919,158.993
2026-05-19 08:00:00+00:00,USD_JPY,158.994,159.035,158.951,159.008
2026-05-19 09:00:00+00:00,USD_JPY,159.008,159.111,159.005,159.072
2026-05-19 10:00:00+00:00,USD_JPY,159.072,159.143,159.004,159.043
2026-05-19 11:00:00+00:00,USD_JPY,159.043,159.146,159.004,159.139
2026-05-19 12:00:00+00:00,USD_JPY,159.139,159.172,159.068,159.101
2026-05-19 13:00:00+00:00,USD_JPY,159.101,159.179,159.055,159.093
2026-05-19 14:00:00+00:00,USD_JPY,159.094,159.142,159.076,159.132
2026-05-19 15:00:00+00:00,USD_JPY,159.132,159.14,158.651,159.067
2026-05-19 16:00:00+00:00,USD_JPY,159.066,159.194,158.921,159.048
2026-05-19 17:00:00+00:00,USD_JPY,159.047,159.251,158.993,159.068
2026-05-19 18:00:00+00:00,USD_JPY,159.068,159.171,158.964,159.116
2026-05-19 19:00:00+00:00,USD_JPY,159.116,159.174,158.778,158.822
2026-05-19 20:00:00+00:00,USD_JPY,158.822,158.885,158.782,158.863
2026-05-19 21:00:00+00:00,USD_JPY,158.863,159.088,158.857,159.044
2026-05-19 22:00:00+00:00,USD_JPY,159.044,159.078,158.994,159.055
2026-05-19 23:00:00+00:00,USD_JPY,159.053,159.099,159.042,159.057
2026-05-20 00:00:00+00:00,USD_JPY,158.961,159.067,158.96,159.051
2026-05-20 01:00:00+00:00,USD_JPY,159.051,159.104,159.046,159.067
2026-05-20 02:00:00+00:00,USD_JPY,159.067,159.071,158.989,159.043
2026-05-20 03:00:00+00:00,USD_JPY,159.043,159.101,158.953,158.996
2026-05-20 04:00:00+00:00,USD_JPY,158.996,159.09,158.974,159.037
2026-05-20 05:00:00+00:00,USD_JPY,159.036,159.044,158.836,158.924
2026-05-20 06:00:00+00:00,USD_JPY,158.924,158.95,158.855,158.872
2026-05-20 07:00:00+00:00,USD_JPY,158.872,159.001,158.818,158.98
2026-05-20 08:00:00+00:00,USD_JPY,158.981,158.994,158.916,158.973
2026-05-20 09:00:00+00:00,USD_JPY,158.973,159.002,158.871,158.978
2026-05-20 10:00:00+00:00,USD_JPY,158.978,159.062,158.928,159.06
2026-05-20 11:00:00+00:00,USD_JPY,159.065,159.1,159.017,159.042
2026-05-20 12:00:00+00:00,USD_JPY,159.042,159.078,158.992,159.068
2026-05-20 13:00:00+00:00,USD_JPY,159.068,159.071,158.956,158.996
2026-05-20 14:00:00+00:00,USD_JPY,158.998,159.052,158.969,159.034
2026-05-20 15:00:00+00:00,USD_JPY,159.034,159.042,158.985,159.016
2026-05-20 16:00:00+00:00,USD_JPY,159.016,159.113,159.008,159.102
2026-05-20 17:00:00+00:00,USD_JPY,159.103,159.167,158.791,158.87
2026-05-20 18:00:00+00:00,USD_JPY,158.868,158.921,158.592,158.844
2026-05-20 19:00:00+00:00,USD_JPY,158.844,158.914,158.753,158.835
2026-05-20 20:00:00+00:00,USD_JPY,158.835,158.934,158.815,158.92
2026-05-20 21:00:00+00:00,USD_JPY,158.92,158.962,158.796,158.842
2026-05-20 22:00:00+00:00,USD_JPY,158.842,158.895,158.778,158.857
2026-05-20 23:00:00+00:00,USD_JPY,158.855,158.932,158.845,158.918
2026-05-21 00:00:00+00:00,USD_JPY,158.892,158.892,158.815,158.838
2026-05-21 01:00:00+00:00,USD_JPY,158.839,158.884,158.834,158.85
2026-05-21 02:00:00+00:00,USD_JPY,158.85,158.922,158.823,158.886
2026-05-21 03:00:00+00:00,USD_JPY,158.886,158.926,158.848,158.865
2026-05-21 04:00:00+00:00,USD_JPY,158.865,158.899,158.806,158.884
2026-05-21 05:00:00+00:00,USD_JPY,158.884,158.978,158.85,158.973
2026-05-21 06:00:00+00:00,USD_JPY,158.973,158.984,158.92,158.966
2026-05-21 07:00:00+00:00,USD_JPY,158.967,159.001,158.944,158.995
2026-05-21 08:00:00+00:00,USD_JPY,158.996,159.05,158.977,159.009
2026-05-21 09:00:00+00:00,USD_JPY,159.01,159.074,158.991,159.062
2026-05-21 10:00:00+00:00,USD_JPY,159.063,159.086,159.0,159.027
2026-05-21 11:00:00+00:00,USD_JPY,159.027,159.031,158.901,158.98
2026-05-21 12:00:00+00:00,USD_JPY,158.98,158.991,158.91,158.975
2026-05-21 13:00:00+00:00,USD_JPY,158.975,159.136,158.959,159.125
2026-05-21 14:00:00+00:00,USD_JPY,159.125,159.168,159.042,159.157
2026-05-21 15:00:00+00:00,USD_JPY,159.157,159.188,159.09,159.161
2026-05-21 16:00:00+00:00,USD_JPY,159.161,159.347,159.121,159.2
2026-05-21 17:00:00+00:00,USD_JPY,159.2,159.279,159.12,159.164
2026-05-21 18:00:00+00:00,USD_JPY,159.164,159.256,159.146,159.17
2026-05-21 19:00:00+00:00,USD_JPY,159.169,159.197,159.12,159.142
2026-05-21 20:00:00+00:00,USD_JPY,159.142,159.174,158.819,158.887
2026-05-21 21:00:00+00:00,USD_JPY,158.887,159.104,158.838,159.078
2026-05-21 22:00:00+00:00,USD_JPY,159.078,159.095,158.878,158.921
2026-05-21 23:00:00+00:00,USD_JPY,158.919,159.003,158.885,158.974
2026-05-22 00:00:00+00:00,USD_JPY,158.865,158.973,158.86,158.941
2026-05-22 01:00:00+00:00,USD_JPY,158.941,159.019,158.941,159.001
2026-05-22 02:00:00+00:00,USD_JPY,159.001,159.038,158.985,159.024
2026-05-22 03:00:00+00:00,USD_JPY,159.025,159.123,159.024,159.091
2026-05-22 04:00:00+00:00,USD_JPY,159.091,159.123,159.055,159.1
2026-05-22 05:00:00+00:00,USD_JPY,159.101,159.105,159.0,159.032
2026-05-22 06:00:00+00:00,USD_JPY,159.032,159.053,159.006,159.037
2026-05-22 07:00:00+00:00,USD_JPY,159.037,159.073,159.011,159.069
2026-05-22 08:00:00+00:00,USD_JPY,159.07,159.139,159.056,159.132
2026-05-22 09:00:00+00:00,USD_JPY,159.132,159.143,159.064,159.107
2026-05-22 10:00:00+00:00,USD_JPY,159.107,159.144,159.105,159.129
2026-05-22 11:00:00+00:00,USD_JPY,159.13,159.135,159.056,159.09
2026-05-22 12:00:00+00:00,USD_JPY,159.09,159.146,159.083,159.103
2026-05-22 13:00:00+00:00,USD_JPY,159.102,159.133,159.078,159.125
2026-05-22 14:00:00+00:00,USD_JPY,159.125,159.144,159.113,159.138
2026-05-22 15:00:00+00:00,USD_JPY,159.138,159.147,159.06,159.077
2026-05-22 16:00:00+00:00,USD_JPY,159.077,159.138,158.991,159.095
2026-05-22 17:00:00+00:00,USD_JPY,159.095,159.177,159.059,159.103
2026-05-22 18:00:00+00:00,USD_JPY,159.102,159.232,159.085,159.199
2026-05-22 19:00:00+00:00,USD_JPY,159.199,159.23,159.154,159.174
2026-05-22 20:00:00+00:00,USD_JPY,159.174,159.181,159.062,159.129
2026-05-22 21:00:00+00:00,USD_JPY,159.129,159.168,159.101,159.134
2026-05-22 22:00:00+00:00,USD_JPY,159.132,159.17,159.101,159.167
2026-05-22 23:00:00+00:00,USD_JPY,159.167,159.203,159.14,159.2
2026-05-25 00:00:00+00:00,USD_JPY,158.741,158.893,158.741,158.862
2026-05-25 01:00:00+00:00,USD_JPY,158.862,158.978,158.823,158.88
2026-05-25 02:00:00+00:00,USD_JPY,158.88,158.96,158.84,158.953
2026-05-25 03:00:00+00:00,USD_JPY,158.954,158.961,158.831,158.898
2026-05-25 04:00:00+00:00,USD_JPY,158.898,158.899,158.756,158.876
2026-05-25 05:00:00+00:00,USD_JPY,158.875,158.877,158.834,158.848
2026-05-25 06:00:00+00:00,USD_JPY,158.848,158.89,158.832,158.882
2026-05-25 07:00:00+00:00,USD_JPY,158.883,158.912,158.845,158.861
2026-05-25 08:00:00+00:00,USD_JPY,158.862,158.937,158.845,158.926
2026-05-25 09:00:00+00:00,USD_JPY,158.926,158.937,158.89,158.907
2026-05-25 10:00:00+00:00,USD_JPY,158.907,159.04,158.901,158.973
2026-05-25 11:00:00+00:00,USD_JPY,158.972,158.991,158.901,158.917
2026-05-25 12:00:00+00:00,USD_JPY,158.917,158.942,158.894,158.927
2026-05-25 13:00:00+00:00,USD_JPY,158.926,158.951,158.919,158.945
2026-05-25 14:00:00+00:00,USD_JPY,158.945,158.96,158.89,158.935
2026-05-25 15:00:00+00:00,USD_JPY,158.934,158.942,158.879,158.901
2026-05-25 16:00:00+00:00,USD_JPY,158.901,158.924,158.885,158.917
2026-05-25 17:00:00+00:00,USD_JPY,158.917,158.925,158.889,158.919
2026-05-25 18:00:00+00:00,USD_JPY,158.919,158.949,158.883,158.899
2026-05-25 19:00:00+00:00,USD_JPY,158.899,158.923,158.891,158.897
2026-05-25 20:00:00+00:00,USD_JPY,158.897,158.906,158.887,158.896
2026-05-25 21:00:00+00:00,USD_JPY,158.896,158.906,158.888,158.904
2026-05-25 22:00:00+00:00,USD_JPY,158.905,158.92,158.892,158.913
2026-05-25 23:00:00+00:00,USD_JPY,158.911,158.936,158.906,158.916
2026-05-26 00:00:00+00:00,USD_JPY,158.852,158.884,158.816,158.873
2026-05-26 01:00:00+00:00,USD_JPY,158.874,158.961,158.871,158.925
2026-05-26 02:00:00+00:00,USD_JPY,158.925,158.964,158.91,158.955
2026-05-26 03:00:00+00:00,USD_JPY,158.956,158.99,158.933,158.967
2026-05-26 04:00:00+00:00,USD_JPY,158.967,159.003,158.942,158.966
2026-05-26 05:00:00+00:00,USD_JPY,158.966,158.983,158.935,158.944
2026-05-26 06:00:00+00:00,USD_JPY,158.944,158.944,158.911,158.938
2026-05-26 07:00:00+00:00,USD_JPY,158.937,159.013,158.932,159.001
2026-05-26 08:00:00+00:00,USD_JPY,159.002,159.033,158.973,159.026
2026-05-26 09:00:00+00:00,USD_JPY,159.025,159.119,159.018,159.095
2026-05-26 10:00:00+00:00,USD_JPY,159.096,159.201,159.096,159.198
2026-05-26 11:00:00+00:00,USD_JPY,159.198,159.239,159.194,159.211
2026-05-26 12:00:00+00:00,USD_JPY,159.21,159.224,159.156,159.159
2026-05-26 13:00:00+00:00,USD_JPY,159.159,159.177,159.108,159.146
2026-05-26 14:00:00+00:00,USD_JPY,159.146,159.213,159.136,159.192
2026-05-26 15:00:00+00:00,USD_JPY,159.192,159.229,159.185,159.228
2026-05-26 16:00:00+00:00,USD_JPY,159.229,159.3,159.227,159.276
2026-05-26 17:00:00+00:00,USD_JPY,159.276,159.324,159.228,159.32
2026-05-26 18:00:00+00:00,USD_JPY,159.32,159.381,159.301,159.363
2026-05-26 19:00:00+00:00,USD_JPY,159.362,159.362,159.284,159.307
2026-05-26 20:00:00+00:00,USD_JPY,159.307,159.378,159.286,159.362
2026-05-26 21:00:00+00:00,USD_JPY,159.362,159.373,159.301,159.333
2026-05-26 22:00:00+00:00,USD_JPY,159.333,159.345,159.301,159.316
2026-05-26 23:00:00+00:00,USD_JPY,159.316,159.33,159.282,159.285
2026-05-27 00:00:00+00:00,USD_JPY,159.258,159.297,159.254,159.256
2026-05-27 01:00:00+00:00,USD_JPY,159.256,159.3,159.248,159.258
2026-05-27 02:00:00+00:00,USD_JPY,159.258,159.274,159.2,159.25
2026-05-27 03:00:00+00:00,USD_JPY,159.25,159.309,159.176,159.28
2026-05-27 04:00:00+00:00,USD_JPY,159.278,159.303,159.215,159.298
2026-05-27 05:00:00+00:00,USD_JPY,159.298,159.301,159.223,159.225
2026-05-27 06:00:00+00:00,USD_JPY,159.225,159.229,159.187,159.203
2026-05-27 07:00:00+00:00,USD_JPY,159.203,159.245,159.198,159.242
2026-05-27 08:00:00+00:00,USD_JPY,159.243,159.35,159.231,159.348
2026-05-27 09:00:00+00:00,USD_JPY,159.348,159.377,159.295,159.354
2026-05-27 10:00:00+00:00,USD_JPY,159.354,159.366,159.305,159.357
2026-05-27 11:00:00+00:00,USD_JPY,159.358,159.444,159.318,159.393
2026-05-27 12:00:00+00:00,USD_JPY,159.393,159.399,159.318,159.357
2026-05-27 13:00:00+00:00,USD_JPY,159.357,159.392,159.346,159.383
2026-05-27 14:00:00+00:00,USD_JPY,159.383,159.448,159.372,159.431
2026-05-27 15:00:00+00:00,USD_JPY,159.431,159.447,159.246,159.417
2026-05-27 16:00:00+00:00,USD_JPY,159.417,159.436,159.383,159.384
2026-05-27 17:00:00+00:00,USD_JPY,159.384,159.511,159.37,159.509
2026-05-27 18:00:00+00:00,USD_JPY,159.509,159.536,159.435,159.473
2026-05-27 19:00:00+00:00,USD_JPY,159.472,159.524,159.468,159.498
2026-05-27 20:00:00+00:00,USD_JPY,159.498,159.579,159.496,159.524
2026-05-27 21:00:00+00:00,USD_JPY,159.524,159.557,159.493,159.505
2026-05-27 22:00:00+00:00,USD_JPY,159.504,159.55,159.501,159.539
2026-05-27 23:00:00+00:00,USD_JPY,159.537,159.538,159.501,159.509
2026-05-28 00:00:00+00:00,USD_JPY,159.5,159.5,159.417,159.458
2026-05-28 01:00:00+00:00,USD_JPY,159.458,159.514,159.458,159.501
2026-05-28 02:00:00+00:00,USD_JPY,159.501,159.576,159.493,159.569
2026-05-28 03:00:00+00:00,USD_JPY,159.57,159.6,159.543,159.556
2026-05-28 04:00:00+00:00,USD_JPY,159.556,159.591,159.536,159.587
2026-05-28 05:00:00+00:00,USD_JPY,159.587,159.602,159.524,159.556
2026-05-28 06:00:00+00:00,USD_JPY,159.557,159.651,159.538,159.616
2026-05-28 07:00:00+00:00,USD_JPY,159.617,159.618,159.524,159.575
2026-05-28 08:00:00+00:00,USD_JPY,159.576,159.582,159.532,159.557
2026-05-28 09:00:00+00:00,USD_JPY,159.557,159.572,159.471,159.49
2026-05-28 10:00:00+00:00,USD_JPY,159.49,159.523,159.441,159.478
2026-05-28 11:00:00+00:00,USD_JPY,159.478,159.525,159.45,159.457
2026-05-28 12:00:00+00:00,USD_JPY,159.455,159.47,159.381,159.415
2026-05-28 13:00:00+00:00,USD_JPY,159.415,159.466,159.379,159.466
2026-05-28 14:00:00+00:00,USD_JPY,159.466,159.468,159.416,159.46
2026-05-28 15:00:00+00:00,USD_JPY,159.46,159.46,159.315,159.367
2026-05-28 16:00:00+00:00,USD_JPY,159.367,159.458,159.321,159.452
2026-05-28 17:00:00+00:00,USD_JPY,159.452,159.492,159.178,159.226
2026-05-28 18:00:00+00:00,USD_JPY,159.224,159.294,159.182,159.292
2026-05-28 19:00:00+00:00,USD_JPY,159.292,159.338,159.112,159.165
2026-05-28 20:00:00+00:00,USD_JPY,159.165,159.239,159.147,159.199
2026-05-28 21:00:00+00:00,USD_JPY,159.199,159.284,159.175,159.257
2026-05-28 22:00:00+00:00,USD_JPY,159.258,159.288,159.207,159.246
2026-05-28 23:00:00+00:00,USD_JPY,159.245,159.271,159.232,159.233
2026-05-29 00:00:00+00:00,USD_JPY,159.221,159.222,159.175,159.207
2026-05-29 01:00:00+00:00,USD_JPY,159.217,159.277,159.201,159.262
2026-05-29 02:00:00+00:00,USD_JPY,159.262,159.277,159.221,159.27
2026-05-29 03:00:00+00:00,USD_JPY,159.27,159.323,159.247,159.291
2026-05-29 04:00:00+00:00,USD_JPY,159.29,159.326,159.252,159.315
2026-05-29 05:00:00+00:00,USD_JPY,159.315,159.32,159.272,159.313
2026-05-29 06:00:00+00:00,USD_JPY,159.313,159.367,159.311,159.358
